#fileName	intercept	slope	chi2/ndof
25199	-0.0000471822	0.0000015511	2.7987766186
25200	-0.0000472165	0.0000015550	3.7827524455
25201	-0.0000468738	0.0000015425	2.9584610218
25202	-0.0000474674	0.0000015603	2.1314536610
25203	-0.0000475909	0.0000015577	1.8086868924
25204	-0.0000476420	0.0000015608	2.8037001950
25205	-0.0000476881	0.0000015575	2.9989115225
25206	-0.0000476494	0.0000015520	4.2323006000
25207	-0.0000481438	0.0000015649	3.2064098830
25208	-0.0000479870	0.0000015553	3.8486849463
25209	-0.0000480650	0.0000015565	3.2254042727
25210	-0.0000481693	0.0000015601	2.0509763218
25211	-0.0000476184	0.0000015391	4.4756096773
25212	-0.0000480590	0.0000015507	1.4974040724
25213	-0.0000484750	0.0000015586	2.9514472045
25214	-0.0000487020	0.0000015630	2.6115072473
25215	-0.0000484144	0.0000015521	3.2799411275
25216	-0.0000456066	0.0000015610	3.4905391014
25217	-0.0000451372	0.0000015411	3.7706404725
25218	-0.0000457091	0.0000015540	2.5590497583
25219	-0.0000458201	0.0000015568	2.0925719867
25220	-0.0000455836	0.0000015472	1.5564215701
25221	-0.0000455455	0.0000015424	3.9045658233
25222	-0.0000462696	0.0000015630	3.3206363131
25223	-0.0000465284	0.0000015668	1.3482583863
25224	-0.0000463433	0.0000015594	2.9893563110
25225	-0.0000468828	0.0000015740	2.0656427577
25226	-0.0000466140	0.0000015612	1.6359418591
25227	-0.0000464678	0.0000015607	3.6658194642
25228	-0.0000466060	0.0000015607	1.8327810532
25229	-0.0000465062	0.0000015529	1.5704726056
25230	-0.0000466312	0.0000015507	2.2858709275
25231	-0.0000468731	0.0000015565	2.3377275015
25232	-0.0000469514	0.0000015588	2.1744203433
25233	-0.0000466550	0.0000015486	2.2842250933
25234	-0.0000469252	0.0000015560	2.9972050151
25235	-0.0000470491	0.0000015551	2.6545010469
25236	-0.0000457775	0.0000015641	2.9849051868
25237	-0.0000458211	0.0000015602	2.2720854520
25238	-0.0000458644	0.0000015624	2.3820715198
25239	-0.0000459637	0.0000015644	2.2734325488
25240	-0.0000456411	0.0000015456	3.8217352468
25241	-0.0000457672	0.0000015515	3.5752961141
25242	-0.0000457206	0.0000015469	2.8175235379
25243	-0.0000460922	0.0000015576	4.7898392685
25244	-0.0000458585	0.0000015462	3.1196733772
25245	-0.0000464492	0.0000015621	2.0040100641
25246	-0.0000463471	0.0000015632	2.5951682492
25247	-0.0000462302	0.0000015501	3.1579783055
25248	-0.0000461160	0.0000015467	2.3842298711
25249	-0.0000469337	0.0000015653	2.7121150729
25250	-0.0000469808	0.0000015637	3.8589162778
25251	-0.0000539091	0.0000018450	3.7972995230
25252	-0.0000553166	0.0000017877	2.7877140692
25253	-0.0000546557	0.0000017618	2.3819539829
25254	-0.0000539174	0.0000017353	3.3593017273
25255	-0.0000529378	0.0000016988	6.4533877383
25256	-0.0000521591	0.0000016724	2.7290802669
25258	-0.0000677704	0.0000022701	4.2864915184
25259	-0.0000645489	0.0000021592	4.6096310605
25260	-0.0000618226	0.0000020668	3.0734119479
25261	-0.0000599704	0.0000019984	3.0434425502
25262	-0.0000582936	0.0000019445	2.4998774449
25263	-0.0000568622	0.0000018907	2.3617160330
25264	-0.0000560339	0.0000018641	3.5467012630
25265	-0.0000555965	0.0000018408	3.7119293989
25266	-0.0000545398	0.0000018011	2.2585197935
25267	-0.0000538323	0.0000017775	2.9278535488
25268	-0.0000534233	0.0000017589	3.4149297676
25269	-0.0000529805	0.0000017447	2.4849179522
25270	-0.0000501567	0.0000017468	2.5840931143
25271	-0.0000503289	0.0000017383	2.0670541262
25272	-0.0000506006	0.0000017433	3.5651332679
25273	-0.0000502604	0.0000017293	2.3326328350
25274	-0.0000501443	0.0000017177	2.9266030613
25275	-0.0000505339	0.0000017282	3.8943167228
25276	-0.0000500722	0.0000017111	2.3415069291
25277	-0.0000503751	0.0000017147	4.1235990327
25278	-0.0000502200	0.0000017077	2.5087034071
25279	-0.0000502066	0.0000017032	2.6230514627
25280	-0.0000499411	0.0000016902	4.3401164127
25281	-0.0000501592	0.0000016974	2.9901988358
25282	-0.0000500893	0.0000016950	4.3625642142
25283	-0.0000499207	0.0000016832	2.5734406432
25284	-0.0000495430	0.0000016704	3.8234080236
25285	-0.0000497160	0.0000016700	3.1849911532
25286	-0.0000500382	0.0000016812	1.9537055611
25287	-0.0000499942	0.0000016756	2.4050367845
25288	-0.0000499550	0.0000016735	2.8540283966
25289	-0.0000498126	0.0000016649	4.2775329379
25290	-0.0000483761	0.0000016737	3.5094899153
25291	-0.0000482340	0.0000016636	3.0102386798
25292	-0.0000483451	0.0000016651	2.7181811152
25293	-0.0000485828	0.0000016710	2.4908990528
25294	-0.0000485060	0.0000016718	2.9441845516
25295	-0.0000483164	0.0000016605	3.2180415711
25296	-0.0000485208	0.0000016677	1.7799577909
25297	-0.0000486977	0.0000016685	2.4609165274
25298	-0.0000485791	0.0000016647	2.6640988419
25299	-0.0000491221	0.0000016734	2.6792860142
25300	-0.0000487645	0.0000016616	3.2021504817
25301	-0.0000487186	0.0000016593	4.7418621413
25302	-0.0000487271	0.0000016547	2.9830169510
25303	-0.0000492033	0.0000016670	2.0292683276
25304	-0.0000491446	0.0000016621	5.3633139868
25305	-0.0000489149	0.0000016545	2.3893713883
25306	-0.0000489393	0.0000016475	2.4116183753
25307	-0.0000490051	0.0000016448	1.6754608758
25308	-0.0000494001	0.0000016554	2.8974401923
25309	-0.0000513266	0.0000016670	3.2406583730
25310	-0.0000508325	0.0000016454	3.7411969965
25311	-0.0000510253	0.0000016498	2.1857339974
25312	-0.0000496057	0.0000016559	2.1593845244
25313	-0.0000510829	0.0000016496	3.7236721138
25314	-0.0000509339	0.0000016409	4.0181969126
25315	-0.0000511449	0.0000016449	4.7391686026
25316	-0.0000516802	0.0000016624	2.2613354166
25317	-0.0000513743	0.0000016499	2.2720098859
25318	-0.0000513895	0.0000016485	2.9909508731
25319	-0.0000514196	0.0000016418	1.2388069972
25320	-0.0000513382	0.0000016387	2.3547706720
25321	-0.0000514985	0.0000016374	3.1823813132
25322	-0.0000519918	0.0000016521	1.4212850624
25323	-0.0000518951	0.0000016407	2.8901089629
25324	-0.0000521386	0.0000016461	2.3684013119
25325	-0.0000521723	0.0000016459	4.3416839004
25326	-0.0000520734	0.0000016483	2.5596482371
25327	-0.0000522909	0.0000016470	2.6941963403
25328	-0.0000522118	0.0000016431	3.4910655201
25329	-0.0000525101	0.0000016496	2.6207874887
25330	-0.0000489595	0.0000016431	3.1734855330
25331	-0.0000491439	0.0000016421	2.4735421260
25332	-0.0000493638	0.0000016447	2.0466873282
25333	-0.0000493906	0.0000016447	2.3339104183
25334	-0.0000493166	0.0000016420	2.3468516110
25335	-0.0000493332	0.0000016380	1.6652733859
25336	-0.0000496047	0.0000016408	4.4018815068
25337	-0.0000495949	0.0000016418	3.6262241156
25338	-0.0000502591	0.0000016568	4.5865098660
25339	-0.0000496605	0.0000016409	2.5408483709
25340	-0.0000498900	0.0000016402	2.2148875377
25341	-0.0000495413	0.0000016337	2.5867172243
25342	-0.0000499638	0.0000016421	2.1270496428
25345	-0.0000503340	0.0000016491	2.7071277603
25359	-0.0000401578	0.0000016613	1.6792603360
25363	-0.0000517175	0.0000016630	2.9380202944
25364	-0.0000395233	0.0000016854	3.5222813833
25366	-0.0000530789	0.0000016690	3.6516864266
25367	-0.0000529516	0.0000016572	3.2723031982
25368	-0.0000516090	0.0000016576	1.8249588181
25369	-0.0000536962	0.0000016603	2.8899135413
25370	-0.0000535084	0.0000016499	2.6276497470
25371	-0.0000540886	0.0000016555	2.4753998825
25372	-0.0000541316	0.0000016481	3.5764351256
25373	-0.0000547474	0.0000016582	1.8499274957
25374	-0.0000542950	0.0000016359	3.8951360018
25375	-0.0000547267	0.0000016380	2.7657316491
25376	-0.0000551332	0.0000016391	3.9443205979
25377	-0.0000552798	0.0000016383	2.9940400764
25378	-0.0000550987	0.0000016252	3.6462687631
25379	-0.0000492631	0.0000016367	3.1805305877
25380	-0.0000493434	0.0000016291	3.5935627831
25381	-0.0000500035	0.0000016411	3.9141469556
25382	-0.0000500631	0.0000016341	2.4756150149
25383	-0.0000502928	0.0000016349	3.9700577504
25384	-0.0000507920	0.0000016407	1.3268426835
25385	-0.0000511101	0.0000016416	3.3120913827
25386	-0.0000514764	0.0000016423	2.5634901274
25387	-0.0000515373	0.0000016381	3.4879167614
25388	-0.0000517106	0.0000016355	3.2297642255
25389	-0.0000518903	0.0000016295	2.8932163294
25390	-0.0000525775	0.0000016451	1.8179743811
25391	-0.0000527473	0.0000016337	4.1064884583
25392	-0.0000532614	0.0000016440	4.1303458838
25393	-0.0000534389	0.0000016361	2.3336104696
25394	-0.0000538972	0.0000016436	2.9201667576
25395	-0.0000540735	0.0000016371	2.8492845607
25396	-0.0000543023	0.0000016369	1.8038684307
25397	-0.0000545666	0.0000016350	2.7375817965
25398	-0.0000552256	0.0000016460	2.9497663742
25399	-0.0000486900	0.0000016371	2.7300008147
25400	-0.0000487529	0.0000016326	2.1961292710
25401	-0.0000495563	0.0000016470	4.6366928677
25402	-0.0000492617	0.0000016281	2.3404247929
25403	-0.0000499035	0.0000016412	2.2510393186
25404	-0.0000500465	0.0000016335	2.1949596829
25405	-0.0000503537	0.0000016336	1.9029654619
25406	-0.0000505182	0.0000016261	2.3867914625
25407	-0.0000511085	0.0000016354	3.4568198643
25408	-0.0000505771	0.0000016123	2.3877947276
25409	-0.0000509305	0.0000016168	2.2522975852
25410	-0.0000513653	0.0000016200	2.9020083065
25411	-0.0000516930	0.0000016183	2.5273262758
25412	-0.0000523314	0.0000016317	2.7869682024
25413	-0.0000522008	0.0000016169	2.5223477139
25414	-0.0000525112	0.0000016190	2.5250916273
25415	-0.0000526345	0.0000016133	2.9680941735
25416	-0.0000529268	0.0000016150	2.5543290679
25417	-0.0000535940	0.0000016240	3.7942591627
25418	-0.0000536609	0.0000016177	1.9666548016
25419	-0.0000475124	0.0000016153	2.9811268599
25420	-0.0000479225	0.0000016208	1.9176883944
25421	-0.0000479253	0.0000016138	3.1428475170
25422	-0.0000486738	0.0000016267	2.2510793807
25423	-0.0000488431	0.0000016193	2.0432441889
25424	-0.0000488095	0.0000016111	3.2106810513
25425	-0.0000491266	0.0000016115	1.9154753522
25426	-0.0000495004	0.0000016126	3.4761878978
25427	-0.0000496908	0.0000016130	1.6074094801
25428	-0.0000502676	0.0000016210	3.1888173034
25429	-0.0000505227	0.0000016194	1.8941340783
25430	-0.0000508288	0.0000016171	3.3131331762
25431	-0.0000510431	0.0000016189	3.8741197181
25432	-0.0000517118	0.0000016264	2.7520490624
25433	-0.0000516038	0.0000016182	1.4322211119
25434	-0.0000517056	0.0000016116	2.5494970155
25435	-0.0000521663	0.0000016166	2.1769212188
25436	-0.0000527359	0.0000016229	2.4049658531
25438	-0.0000478845	0.0000016442	2.6334104530
25439	-0.0000483984	0.0000016513	5.1683277252
25440	-0.0000484995	0.0000016494	2.1700856845
25441	-0.0000489866	0.0000016520	2.4484877932
25442	-0.0000492027	0.0000016545	3.8120578881
25443	-0.0000494603	0.0000016480	3.4938951189
25444	-0.0000513037	0.0000016463	2.6909028234
25445	-0.0000501214	0.0000016547	3.4775831284
25446	-0.0000502190	0.0000016425	3.5925557564
25447	-0.0000524064	0.0000016531	2.6907618547
25448	-0.0000520396	0.0000016341	2.4762430860
25449	-0.0000511813	0.0000016468	2.7884427319
25450	-0.0000511890	0.0000016374	3.5472747956
25451	-0.0000530123	0.0000016314	3.5075309031
25452	-0.0000534507	0.0000016414	3.2278174589
25453	-0.0000538328	0.0000016399	2.0203180578
25454	-0.0000537757	0.0000016297	2.9285467986
25455	-0.0000542542	0.0000016348	3.4861271482
25456	-0.0000542080	0.0000016250	2.8337574297
25457	-0.0000550020	0.0000016371	2.5126135123
25458	-0.0000486546	0.0000016304	2.0152930083
25459	-0.0000490869	0.0000016361	2.1575505174
25460	-0.0000492380	0.0000016300	2.8932447177
25461	-0.0000499113	0.0000016420	2.2563801468
25462	-0.0000496235	0.0000016211	1.4344356168
25463	-0.0000502756	0.0000016314	3.2830490253
25464	-0.0000500913	0.0000016178	2.2570002110
25465	-0.0000506351	0.0000016200	2.5445598987
25466	-0.0000508799	0.0000016193	2.8274158200
25467	-0.0000514474	0.0000016246	2.8982596092
25468	-0.0000515939	0.0000016234	2.8504498988
25469	-0.0000520994	0.0000016282	3.4536432454
25470	-0.0000520712	0.0000016182	2.4620293098
25471	-0.0000525665	0.0000016234	3.0086896054
25472	-0.0000528195	0.0000016209	2.7938566644
25473	-0.0000533358	0.0000016279	1.8062458138
25474	-0.0000535477	0.0000016238	2.0652470797
25475	-0.0000537740	0.0000016206	1.4398570905
25476	-0.0000535878	0.0000016136	3.0364768369
25477	-0.0000541389	0.0000016115	5.7580275436
25478	-0.0000478781	0.0000016086	2.7289355965
25479	-0.0000480146	0.0000016105	3.0602073874
25480	-0.0000486866	0.0000016141	3.2599433158
25481	-0.0000486025	0.0000016071	2.6305776548
25499	-0.0000100000	0.0000001000	2.6305776548
25500	-0.0000481529	0.0000015978	2.8636660256
25501	-0.0000482378	0.0000015920	2.9500604892
25502	-0.0000489206	0.0000016007	2.4053299984
25503	-0.0000491902	0.0000016023	4.8131812040
25504	-0.0000493275	0.0000015970	2.7202312294
25505	-0.0000494179	0.0000015866	3.3925805608
25506	-0.0000496440	0.0000015851	2.3868812612
25507	-0.0000497947	0.0000015839	4.0839241758
25508	-0.0000505341	0.0000015927	1.9826870876
25509	-0.0000506489	0.0000015892	3.0020802964
25519	-0.0000460109	0.0000015922	3.5819224952
25520	-0.0000462333	0.0000015913	2.0497040948
25521	-0.0000464206	0.0000015845	2.7453239552
25522	-0.0000469017	0.0000015935	2.9496570037
25523	-0.0000475108	0.0000015891	3.0691876744
25524	-0.0000476577	0.0000015934	3.8144251455
25525	-0.0000476600	0.0000015848	3.7254278040
25526	-0.0000482237	0.0000015890	2.6533531630
25527	-0.0000485390	0.0000015894	2.2712792783
25528	-0.0000501984	0.0000015873	2.0272635923
25529	-0.0000494056	0.0000015958	3.1152937390
25530	-0.0000496839	0.0000015960	5.5423739609
25531	-0.0000512970	0.0000015859	2.0539570290
25532	-0.0000519547	0.0000015980	2.1615622254
25533	-0.0000504442	0.0000015904	3.4107217365
25541	-0.0000484355	0.0000015937	2.8176902176
25542	-0.0000485889	0.0000015912	3.7594813651
25543	-0.0000488530	0.0000015879	4.3039089637
25544	-0.0000489160	0.0000015832	3.4123990235
25545	-0.0000494954	0.0000015904	2.1620217951
25546	-0.0000499960	0.0000015944	2.6607312543
25547	-0.0000501067	0.0000015859	2.2473677350
25548	-0.0000505794	0.0000015929	2.4435539358
25549	-0.0000507868	0.0000015902	3.8141849401
25550	-0.0000513309	0.0000015950	2.3521691199
25565	-0.0000493924	0.0000015857	1.3831721844
25566	-0.0000496874	0.0000015834	3.5433639501
25567	-0.0000503801	0.0000015983	4.1664276655
25568	-0.0000507986	0.0000016001	2.0508862046
25569	-0.0000506715	0.0000015878	3.1975076879
25570	-0.0000510191	0.0000015896	3.6082248707
25571	-0.0000514667	0.0000015904	4.2592496283
25572	-0.0000522155	0.0000016001	4.1100356067
25573	-0.0000523079	0.0000015949	4.4067285740
25574	-0.0000527904	0.0000016007	3.0492214456
25575	-0.0000528063	0.0000015909	2.5593437087
25576	-0.0000532783	0.0000015941	2.1691786228
25577	-0.0000534817	0.0000015910	3.6591503863
25578	-0.0000477878	0.0000016007	2.0830888078
25592	-0.0000522408	0.0000016004	5.2184340341
25593	-0.0000522215	0.0000015951	1.4851071241
25594	-0.0000525160	0.0000015932	2.3434703514
25595	-0.0000529833	0.0000015944	2.3039339119
25596	-0.0000532113	0.0000015910	2.4845248854
25597	-0.0000536986	0.0000015996	2.4376502365
25598	-0.0000459707	0.0000015927	2.4586163328
25599	-0.0000463951	0.0000015984	1.8031391505
25600	-0.0000467531	0.0000015996	3.9451217259
25601	-0.0000470260	0.0000015983	2.9733017119
25602	-0.0000473088	0.0000015974	3.7205321540
25603	-0.0000473251	0.0000015856	2.1054773306
25604	-0.0000478196	0.0000015946	1.3812138704
25605	-0.0000477936	0.0000015887	1.9351957993
25606	-0.0000485718	0.0000015977	2.1900208273
25607	-0.0000490568	0.0000016006	3.4829780689
25624	-0.0000493787	0.0000015882	1.8123899431
25625	-0.0000494315	0.0000015794	1.8386392179
25626	-0.0000503182	0.0000015973	3.1982658344
25627	-0.0000505755	0.0000015941	2.6843689390
25628	-0.0000510082	0.0000015974	1.8093187480
25629	-0.0000509213	0.0000015862	3.8152531247
25630	-0.0000516974	0.0000015974	2.6664322791
25631	-0.0000519701	0.0000015951	2.3205293039
25632	-0.0000519120	0.0000015867	3.9366130379
25633	-0.0000526655	0.0000016011	2.3723662116
25634	-0.0000527091	0.0000015912	3.0906929479
25648	-0.0000507724	0.0000015889	1.9309037057
25649	-0.0000519974	0.0000016117	2.4809526925
25650	-0.0000514171	0.0000015859	3.6870147670
25651	-0.0000514993	0.0000015805	2.7649622765
25652	-0.0000524172	0.0000015970	1.2032351674
25653	-0.0000525903	0.0000015890	1.9617057310
25654	-0.0000529307	0.0000015924	2.1478804571
25655	-0.0000535552	0.0000015987	3.2164595772
25656	-0.0000535712	0.0000015926	2.1027520852
25657	-0.0000539297	0.0000015939	3.2520768731
25658	-0.0000462195	0.0000015966	3.3975677546
25659	-0.0000466818	0.0000015946	1.8175903983
25666	-0.0000488776	0.0000015969	2.4304700848
25667	-0.0000491157	0.0000015933	3.3387387702
25668	-0.0000490545	0.0000015837	2.6761863870
25669	-0.0000494220	0.0000015901	1.6596133133
25670	-0.0000497239	0.0000015832	2.0610731204
25671	-0.0000501737	0.0000015854	1.9569468250
25672	-0.0000506724	0.0000015893	3.1774236946
25673	-0.0000505485	0.0000015845	1.6058322481
25674	-0.0000511114	0.0000015864	2.4005783306
25675	-0.0000515728	0.0000015917	3.4204606913
25676	-0.0000520904	0.0000015952	1.8604474453
25688	-0.0000491863	0.0000015842	3.2222567821
25689	-0.0000496365	0.0000015871	2.9949352653
25690	-0.0000497914	0.0000015846	1.6280897615
25691	-0.0000502723	0.0000015881	1.4816748160
25692	-0.0000505545	0.0000015891	1.5911862348
25693	-0.0000507218	0.0000015788	2.4710929789
25694	-0.0000515224	0.0000015936	1.8763143227
25695	-0.0000515695	0.0000015863	2.8591898760
25696	-0.0000532917	0.0000015796	3.8439822461
25697	-0.0000522687	0.0000015873	1.0177452309
25698	-0.0000478718	0.0000015843	2.7217030350
25699	-0.0000480940	0.0000015839	2.6503055879
25707	-0.0000506916	0.0000015834	2.7074741941
25708	-0.0000513006	0.0000015939	3.6205523994
25709	-0.0000514751	0.0000015867	2.3382231941
25710	-0.0000520508	0.0000015912	1.7776453835
25711	-0.0000520773	0.0000015851	2.3510142444
25712	-0.0000522149	0.0000015799	3.8611706089
25713	-0.0000529921	0.0000015897	2.4990620071
25714	-0.0000530717	0.0000015820	3.8091588786
25715	-0.0000535778	0.0000015887	3.3171488821
25716	-0.0000536645	0.0000015820	3.2554590249
25717	-0.0000544742	0.0000015962	2.4069482758
25734	-0.0000531110	0.0000015806	4.5658902124
25735	-0.0000538841	0.0000015901	2.2762963430
25736	-0.0000537348	0.0000015778	2.9122157040
25737	-0.0000545289	0.0000015940	2.1065713961
25738	-0.0000468561	0.0000015919	2.4488715208
25739	-0.0000470742	0.0000015895	2.0242704798
25740	-0.0000475139	0.0000015894	2.8572449411
25741	-0.0000476798	0.0000015873	2.4284678716
25742	-0.0000481491	0.0000015922	2.6756892452
25743	-0.0000483449	0.0000015849	1.9084278586
25744	-0.0000484536	0.0000015798	2.6885809135
25745	-0.0000488840	0.0000015848	2.4277009372
25746	-0.0000493958	0.0000015906	3.7349097648
25747	-0.0000496880	0.0000015879	2.9472351488
25748	-0.0000497248	0.0000015756	2.2033880785
25749	-0.0000500943	0.0000015744	3.6598357251
25750	-0.0000508259	0.0000015900	3.2925069995
25751	-0.0000509760	0.0000015851	2.5676300319
25752	-0.0000512917	0.0000015831	1.8754137763
25753	-0.0000510995	0.0000015708	3.1828146350
25754	-0.0000519968	0.0000015847	3.2179023625
25755	-0.0000523360	0.0000015892	2.3575381953
25756	-0.0000523898	0.0000015822	2.1438141956
25757	-0.0000530913	0.0000015934	3.1237445831
25758	-0.0000466160	0.0000015800	2.6003245881
25759	-0.0000472542	0.0000015892	2.6364579388
25760	-0.0000472887	0.0000015804	2.3096969165
25761	-0.0000477519	0.0000015821	2.2678920010
25762	-0.0000481348	0.0000015881	2.8892002652
25763	-0.0000487631	0.0000015957	1.8299326628
25772	-0.0000511934	0.0000015801	2.0129285070
25773	-0.0000520708	0.0000015932	4.3018215278
25774	-0.0000518991	0.0000015819	2.7251121173
25775	-0.0000524260	0.0000015855	2.1119618472
25776	-0.0000530116	0.0000015927	2.5535351402
25777	-0.0000526956	0.0000015790	1.9239022630
25778	-0.0000469927	0.0000015819	3.9115826776
25779	-0.0000459226	0.0000015939	2.6165735676
25780	-0.0000460487	0.0000015850	3.1284025955
25781	-0.0000481258	0.0000015881	2.7952559193
25782	-0.0000482417	0.0000015828	2.7002762202
25783	-0.0000472014	0.0000015877	2.4458139183
25784	-0.0000489334	0.0000015822	4.5333931094
25785	-0.0000495862	0.0000015901	2.6567351099
25786	-0.0000499365	0.0000015917	4.2779651679
25787	-0.0000498457	0.0000015817	2.2451364315
25788	-0.0000503306	0.0000015840	3.1827565881
25789	-0.0000507519	0.0000015850	2.6717778659
25790	-0.0000513498	0.0000015941	3.7782014607
25791	-0.0000514639	0.0000015888	3.5002490421
25794	-0.0000475633	0.0000016437	3.6407772142
25795	-0.0000476784	0.0000016386	2.7451582791
25796	-0.0000480912	0.0000016365	1.8711418550
25799	-0.0000839858	0.0000028839	40.2272621895
25800	-0.0000777097	0.0000026509	57.8196100368
25801	-0.0000752826	0.0000025480	1.9563292447
25802	-0.0000713491	0.0000023962	2.6361318584
25803	-0.0000690744	0.0000023057	3.8373639284
25804	-0.0000670972	0.0000022221	2.3896774826
25805	-0.0000649848	0.0000021406	4.0662004769
25806	-0.0000635963	0.0000020809	3.9950413120
25807	-0.0000631991	0.0000020562	2.4780659936
25808	-0.0000623256	0.0000020093	3.3285160925
25809	-0.0000642303	0.0000019962	2.1393803199
25813	0.0000037810	0.0000000000	70841.6678403104
25814	-0.0001025021	0.0000033248	37.2209659208
25815	-0.0000875301	0.0000028207	688.7548023167
25816	-0.0000850902	0.0000027266	227.0051839300
25817	-0.0000850413	0.0000027014	6.7108089066
25818	-0.0000816804	0.0000025785	4.8650200512
25819	-0.0000781561	0.0000024538	7.1568692742
25820	-0.0000757441	0.0000023601	2.2197662322
25821	-0.0000734654	0.0000022774	5.2406900397
25822	-0.0000720463	0.0000022152	2.0798493939
25823	-0.0000711309	0.0000021738	2.9071814030
25824	-0.0000706978	0.0000021509	3.3615106769
25825	-0.0000698606	0.0000021116	3.8464741513
25826	-0.0000706182	0.0000021168	2.5453894585
25827	-0.0000692920	0.0000020681	6.2086399415
25828	-0.0000693478	0.0000020564	4.8266994433
25829	-0.0000694101	0.0000020436	4.7111616344
25830	-0.0000693940	0.0000020295	4.1344989343
25831	-0.0000690655	0.0000020079	1.9738830040
25832	-0.0000688646	0.0000019964	3.8962924583
25833	-0.0000598128	0.0000020111	4.7742773136
25834	-0.0000597349	0.0000019912	2.6482258647
25835	-0.0000604720	0.0000020056	4.4413873588
25836	-0.0000605428	0.0000019914	4.0349441691
25837	-0.0000610704	0.0000019949	2.9088230126
25838	-0.0000616044	0.0000019999	4.0098476460
25839	-0.0000617125	0.0000019906	4.7920437194
25840	-0.0000618346	0.0000019816	2.9495355717
25841	-0.0000622872	0.0000019861	4.0496003076
25842	-0.0000632649	0.0000020030	3.1183453675
25843	-0.0000635348	0.0000019988	3.8428980869
25844	-0.0000635871	0.0000019860	3.9262352510
25845	-0.0000639626	0.0000019865	5.3737935335
25852	-0.0000630972	0.0000020887	4.8701623072
25853	-0.0000634501	0.0000020855	5.2277364626
25854	-0.0000645748	0.0000021043	5.0911915864
25855	-0.0000642020	0.0000020794	7.8541181706
25856	-0.0000725906	0.0000024688	3.9987324864
25857	-0.0000713011	0.0000023339	2.9836071483
25858	-0.0000684107	0.0000022214	4.6357807225
25859	-0.0000646691	0.0000021546	3.4189080374
25860	-0.0000643909	0.0000020628	2.8826913649
25861	-0.0000638902	0.0000020357	3.5546073264
25862	-0.0000630431	0.0000019955	4.4538489385
25870	-0.0000798817	0.0000027179	355.0282423513
25871	-0.0000808715	0.0000027316	10.9141488752
25872	-0.0000777070	0.0000026043	6.5384502818
25873	-0.0000753717	0.0000025134	2.7288348544
25874	-0.0000729988	0.0000024189	6.3844729508
25875	-0.0000721886	0.0000023726	2.7708621038
25876	-0.0000711433	0.0000023206	5.2385100094
25877	-0.0000704773	0.0000022823	5.4018754362
25878	-0.0000699008	0.0000022495	4.7626882399
25879	-0.0000697647	0.0000022337	3.1330866439
25880	-0.0000693736	0.0000022078	6.0268397961
25881	-0.0000694038	0.0000021947	5.2612369042
25882	-0.0000691940	0.0000021726	3.9254174111
25883	-0.0000704552	0.0000021963	6.0586978072
25884	-0.0000698503	0.0000021686	2.1063224668
25885	-0.0000704282	0.0000021679	5.2868940362
25886	-0.0000705707	0.0000021609	2.9517218762
25887	-0.0000714027	0.0000021742	3.7336975326
25888	-0.0000709545	0.0000021501	3.5302517013
25889	-0.0000707125	0.0000021342	4.4186832465
25890	-0.0000651166	0.0000021426	5.0760687497
25891	-0.0000653993	0.0000021354	3.0855503154
25892	-0.0000655817	0.0000021255	3.0033751174
25893	-0.0000658414	0.0000021234	3.6012049539
25894	-0.0000661552	0.0000021193	4.9785539834
25895	-0.0000662580	0.0000021117	6.3712783820
25896	-0.0000671417	0.0000021258	5.3277530428
25897	-0.0000675586	0.0000021234	4.1882137592
25898	-0.0000678031	0.0000021186	3.9757411635
25899	-0.0000688697	0.0000021338	4.6210735135
25900	-0.0000688980	0.0000021189	2.5545393756
25901	-0.0000692568	0.0000021193	3.9245257403
25902	-0.0000694831	0.0000021106	5.2598898702
25903	-0.0000700676	0.0000021159	6.2893678475
25904	-0.0000707638	0.0000021254	4.2679462832
25905	-0.0000702412	0.0000020961	4.7738833069
25906	-0.0000711248	0.0000021072	3.8122177274
25907	-0.0000720277	0.0000021198	3.2304816088
25908	-0.0000723916	0.0000021185	5.1768204991
25909	-0.0000731132	0.0000021265	3.6776986675
25910	-0.0000627867	0.0000021243	2.3401292122
25911	-0.0000630287	0.0000021168	3.7357892291
25912	-0.0000635645	0.0000021211	4.4166074904
25913	-0.0000637860	0.0000021161	3.3919070990
25914	-0.0000644498	0.0000021235	5.6688890943
25915	-0.0000646650	0.0000021153	5.6079037737
25916	-0.0000652948	0.0000021173	3.3961146123
25917	-0.0000652615	0.0000021049	3.9065023798
25918	-0.0000661577	0.0000021211	4.9502777277
25919	-0.0000667059	0.0000021266	4.2134335046
25920	-0.0000671501	0.0000021262	3.4424923289
25921	-0.0000676537	0.0000021278	4.1791054018
25922	-0.0000676825	0.0000021150	4.6356940653
25923	-0.0000684025	0.0000021245	4.1159530593
25924	-0.0000688021	0.0000021219	2.9509166856
25925	-0.0000687443	0.0000021130	4.8568960091
25926	-0.0000695138	0.0000021209	3.6606243171
25927	-0.0000702545	0.0000021265	5.1900684916
25928	-0.0000701327	0.0000021127	4.1648491482
25929	-0.0000710805	0.0000021246	3.0456935091
25930	-0.0000625550	0.0000021112	3.5897676837
25931	-0.0000634983	0.0000021230	2.5171458670
25932	-0.0000637481	0.0000021222	4.5596286186
25933	-0.0000640657	0.0000021195	4.1215158378
25934	-0.0000665355	0.0000021131	4.0452517519
25935	-0.0000670452	0.0000021164	4.0857897380
